"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1266763590.367,217.741,30.401,1.03e-22,677.017,0.281,1296.173096,0.000,0.000,0.998,"aQzuD8Qfq8","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/MJPNa4QGKl/aQzuD8Qfq8.png",5.657
1258449586.814,269.285,8.362,3.02e-23,270.863,0.012,374.328705,0.000,0.000,0.998,"jo0bKr5ukL","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/GurZdUp2XW/jo0bKr5ukL.png",5.657
1261010533.362,115.113,8.798,3.42e-23,125.260,0.023,141.072708,0.000,0.000,0.998,"ezdBvTFjsm","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8JpW4plmlw/ezdBvTFjsm.png",5.657
1259542801.399,269.285,36.406,1.29e-22,2382.253,0.438,4717.720215,0.000,0.000,0.998,"H1RsYFgZLS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XlHVpPv1yK/H1RsYFgZLS.png",5.657
1259700372.520,217.741,39.419,1.41e-22,833.857,0.438,1609.853027,0.000,0.000,0.998,"kmp3lhby3o","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/rnKYZ7IgOp/kmp3lhby3o.png",5.657
1259084124.985,95.999,14.580,1.32e-22,2500.151,0.188,4925.942871,0.000,0.000,0.998,"Gn4IeAmimM","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/RLtGi9KZVG/Gn4IeAmimM.png",5.657
1265958750.812,142.363,12.939,4.48e-23,447.653,0.078,837.445374,0.000,0.000,0.998,"pjGJhTdpzw","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GDRdQV6QoD/pjGJhTdpzw.png",5.657
1268350661.992,523.625,68.309,1.18e-21,3833.802,0.156,7554.251465,0.000,0.000,0.998,"pxpWvTsUnN","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/b1oEk8KZaV/pxpWvTsUnN.png",11.314
1262769405.231,142.363,12.298,4.53e-23,212.540,0.039,315.632599,0.000,0.000,0.998,"1lqimWVwgR","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/D6BzfXEkYx/1lqimWVwgR.png",5.657
1267186063.116,217.741,9.407,3.16e-23,377.633,0.016,645.819336,0.000,0.000,0.998,"FZ8WGm6PpA","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MbtV67L4ZQ/FZ8WGm6PpA.png",5.657
1267412435.448,115.113,10.510,3.95e-23,125.260,0.203,141.072708,0.000,0.000,0.998,"9Fo6uD8J57","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JsQj7Wx9Ol/9Fo6uD8J57.png",5.657
1264258038.888,115.113,10.678,3.99e-23,2188.755,0.063,4268.063477,0.000,0.000,0.998,"F7lFnfdVvW","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/HOjJ4ofufl/F7lFnfdVvW.png",5.657
1259417219.658,77.754,10.717,1.20e-22,1646.525,0.943,3253.541504,0.000,0.000,0.998,"iuqHO6PyLC","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/B7NDjMGvOg/iuqHO6PyLC.png",5.657
1266754011.390,115.113,24.240,9.10e-23,553.622,0.313,1035.686157,0.000,0.000,0.998,"SPrsIrREN8","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/INMNxujnih/SPrsIrREN8.png",5.657
1263211741.733,217.741,7.792,2.65e-23,310.588,0.012,511.728302,0.000,0.000,0.998,"cWHcXrzoLg","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gRTQSjND7H/cWHcXrzoLg.png",5.657
1266374863.787,51.007,8.845,1.27e-22,3586.311,0.067,7123.842285,0.000,0.000,0.998,"9BIQUXLcqS","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ktPrnTFoT6/9BIQUXLcqS.png",5.657
1264968108.354,509.363,9.127,4.05e-23,475.037,0.012,782.677612,0.000,0.000,0.998,"tE4BnZbfnL","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bTgwS5a0pj/tE4BnZbfnL.png",5.657
1264689721.964,95.999,7.616,6.12e-23,104.255,0.078,116.700531,0.000,0.000,0.998,"9NPkIirHcg","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OOsFolGS09/9NPkIirHcg.png",5.657
1256748517.473,217.741,26.772,9.10e-23,556.570,0.219,1055.279541,0.000,0.000,0.998,"WgvBnxh9yH","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bxqiz23omT/WgvBnxh9yH.png",5.657
1263321444.318,93.079,9.859,3.89e-23,455.312,0.125,822.127197,0.000,0.000,0.998,"3QqF3PK6a4","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XJXJCXvJaB/3QqF3PK6a4.png",5.657
1266777474.162,333.030,10.836,3.95e-23,587.489,0.020,967.953796,0.000,0.000,0.998,"qxkI3CMDJf","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bHESfbL1vV/qxkI3CMDJf.png",5.657
1264162614.518,217.741,38.965,1.42e-22,3993.131,0.188,7914.703613,0.000,0.000,0.998,"JaLASanGoR","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/JaLASanGoR.png",5.657
1257100253.469,779.059,14.744,7.33e-23,1035.484,0.031,1982.469360,0.000,0.000,0.998,"bcpZ7aMRqF","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4Y1T6KRPyQ/bcpZ7aMRqF.png",5.657
1257100253.469,779.059,14.744,7.33e-23,1035.484,0.031,1982.469360,0.000,0.000,0.998,"Ytr98GTqy5","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nVBmyQO8Sp/Ytr98GTqy5.png",5.657
1257100253.469,779.059,14.744,7.33e-23,1035.484,0.031,1982.469360,0.000,0.000,0.998,"jcZ0NFLwET","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dnxEbRQf7K/jcZ0NFLwET.png",5.657
1260859436.494,411.865,20.679,8.10e-23,837.281,0.188,1603.004517,0.000,0.000,0.998,"BKC7GMQzbG","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3tRhGa6WJ8/BKC7GMQzbG.png",5.657
1265238196.575,95.999,9.831,7.85e-23,3910.695,0.428,7781.880859,0.000,0.000,0.998,"Wxy7bmHdco","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OlG3Z1OWFw/Wxy7bmHdco.png",5.657
1268652706.257,176.063,8.808,3.05e-23,377.633,0.016,645.819336,0.000,0.000,0.998,"NBAVrfOrGX","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0Zd2VAvQ8l/NBAVrfOrGX.png",5.657
1259453827.426,217.741,41.369,1.49e-22,1236.760,0.313,2415.658691,0.000,0.000,0.998,"lNrHDbQPDV","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/qYfJRWsCCf/lNrHDbQPDV.png",5.657
1259879639.904,333.030,12.131,4.43e-23,364.737,0.078,671.612122,0.000,0.000,0.998,"tGmmL5qhin","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Pg0h5KqUpz/tGmmL5qhin.png",5.657
1256829886.825,176.063,39.059,1.43e-22,447.653,0.625,837.445374,0.000,0.000,0.998,"UodJVIx5fb","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Mj9slRtyqS/UodJVIx5fb.png",5.657
1264725611.901,142.363,9.936,3.47e-23,212.540,0.125,315.632599,0.000,0.000,0.998,"yHHl6oR0tj","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/k1zDgyk0v8/yHHl6oR0tj.png",5.657
1261942861.608,176.063,7.637,2.58e-23,325.075,0.012,482.753357,0.000,0.000,0.998,"dgV0KeGn3a","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TeA5YivBTf/dgV0KeGn3a.png",5.657
1267727820.366,176.063,8.008,2.69e-23,177.095,0.023,244.742661,0.000,0.000,0.998,"hgoLcX7oRJ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/cdIlDru1VQ/hgoLcX7oRJ.png",5.657
1267727820.366,176.063,8.008,2.69e-23,177.095,0.023,244.742661,0.000,0.000,0.998,"pSa1o6ZEUa","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/3Dt6XDxSkI/pSa1o6ZEUa.png",5.657
1259629818.021,95.999,8.435,7.80e-23,109.640,0.047,105.928719,0.000,0.000,0.998,"9ahDnzNixE","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/68M61i5p2p/9ahDnzNixE.png",5.657
1262504158.638,142.363,10.762,3.93e-23,234.014,3.000,448.027161,0.000,0.000,0.998,"bSDkPtnWAJ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/oH0bUmE7CW/bSDkPtnWAJ.png",5.657
1267529814.968,115.113,8.971,3.30e-23,148.434,0.023,187.421783,0.000,0.000,0.998,"ppC8PHLiEg","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/n22hn3anO0/ppC8PHLiEg.png",5.657
1263129929.981,176.063,32.350,1.12e-22,553.622,0.375,1035.686157,0.000,0.000,0.998,"buuAu4U8TY","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pLYnBCGWez/buuAu4U8TY.png",5.657
1265779781.821,95.999,17.146,1.40e-22,3950.049,0.313,7851.317383,0.000,0.000,0.998,"hC3lVGtat0","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AfqZK09JNL/hC3lVGtat0.png",5.657
1263170277.438,333.030,32.210,1.22e-22,1275.367,0.125,2462.236084,0.000,0.000,0.998,"tO4QZFmxcN","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/vaJN1dE8R3/tO4QZFmxcN.png",5.657
1267127048.973,217.741,40.020,1.41e-22,3183.347,0.500,6308.832520,0.000,0.000,0.998,"wKeqfo3AJR","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/emGY9JKu7R/wKeqfo3AJR.png",5.657
1267127048.973,217.741,40.020,1.41e-22,3183.347,0.500,6308.832520,0.000,0.000,0.998,"mHvPgwJWoj","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/03Ys2cTgOg/mHvPgwJWoj.png",5.657
1263119829.397,333.030,14.667,5.37e-23,569.572,0.063,1003.787720,0.000,0.000,0.998,"ae48dYXVmQ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/UbeO8jKQj7/ae48dYXVmQ.png",5.657
1258815687.069,411.865,99.891,3.67e-22,2382.253,0.375,4717.720215,0.000,0.000,0.998,"igfdPJfulL","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Kq7cLWONtI/igfdPJfulL.png",5.657
1262358963.616,333.030,23.220,8.32e-23,831.088,0.188,1615.390747,0.000,0.000,0.998,"zXmfZSt1Hw","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZmqkhO7ts8/zXmfZSt1Hw.png",5.657
1265735664.203,269.285,9.312,3.28e-23,837.281,0.094,1603.004517,0.000,0.000,0.998,"rDV35WiBSd","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LpFCEOc70W/rDV35WiBSd.png",5.657
1263903336.761,142.363,37.815,1.38e-22,677.017,0.500,1296.173096,0.000,0.000,0.998,"v0UcvFeixh","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/FyaOt8nHvg/v0UcvFeixh.png",5.657
1257948223.960,176.063,35.175,1.34e-22,3989.707,0.650,7921.552246,0.000,0.000,0.998,"WBNti3BqnA","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wo3gJoEuYO/WBNti3BqnA.png",5.657
1260290221.782,142.363,10.642,3.75e-23,3997.366,0.438,7906.233887,0.000,0.000,0.998,"wg6p4UTp9I","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/F2sCvPoH74/wg6p4UTp9I.png",5.657
1260789673.229,115.113,13.165,5.17e-23,167.623,0.063,263.686981,0.000,0.000,0.998,"fN0AGi5myr","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/W9gMl55iKo/fN0AGi5myr.png",5.657
1258565591.897,333.030,8.093,3.08e-23,475.037,0.039,782.677612,0.000,0.000,0.998,"YurVye9uYN","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/dy3Go4kU0z/YurVye9uYN.png",5.657
1263046693.009,142.363,7.595,2.72e-23,325.075,0.023,482.753357,0.000,0.000,0.998,"E8kN2xBdPx","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lPooidXfki/E8kN2xBdPx.png",5.657
1267264789.760,629.939,36.571,1.68e-22,1931.273,0.250,3804.685059,0.000,0.000,0.998,"WwGfTnSKf5","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IKeZaBtC5m/WwGfTnSKf5.png",5.657
1267070588.663,176.063,19.957,6.89e-23,297.691,0.188,537.521118,0.000,0.000,0.998,"NdorFqinda","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xUSVqPi0Tx/NdorFqinda.png",5.657
1268516288.917,217.741,26.173,9.11e-23,3945.515,1.250,7860.440430,0.000,0.000,0.998,"WBX0GhGw4w","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Pk4BOXJSTg/WBX0GhGw4w.png",5.657
1265447601.201,629.939,21.950,9.85e-23,1564.377,0.156,3070.891846,0.000,0.000,0.998,"LPZyuyliqv","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EfaL6GK1pz/LPZyuyliqv.png",5.657
1259089421.301,269.285,7.663,2.75e-23,280.769,0.008,354.515533,0.000,0.000,0.998,"sfEqzDBF9y","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/L6B69phMbo/sfEqzDBF9y.png",5.657
1265878047.998,62.976,10.354,1.06e-22,138.385,0.125,218.972626,0.000,0.000,0.998,"b7rENWFyoy","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OWINsjs98x/b7rENWFyoy.png",5.657
1266887230.550,115.113,9.685,3.58e-23,177.095,0.039,244.742661,0.000,0.000,0.998,"HGRZxOxqbp","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BxJirItx3q/HGRZxOxqbp.png",5.657
1256697289.718,115.113,20.935,8.64e-23,1333.432,0.250,2595.306641,0.000,0.000,0.998,"JyysVOe1v6","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ogZ3Jp5jss/JyysVOe1v6.png",5.657
1264363747.168,49.200,8.468,1.39e-22,61.502,0.094,49.786949,0.000,0.000,0.998,"d1A1rW7vAB","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/lWd5XOX7Jj/d1A1rW7vAB.png",5.657
1260966966.076,217.741,17.499,5.96e-23,1267.708,0.156,2477.554199,0.000,0.000,0.998,"2GqFm4uh7R","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jxKWk0CGZ4/2GqFm4uh7R.png",5.657
1257936835.078,411.865,12.624,5.39e-23,1287.081,0.016,2438.807373,0.000,0.000,0.998,"fHQ2nwAHWh","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wo3gJoEuYO/fHQ2nwAHWh.png",5.657
1259161256.386,176.063,33.860,1.20e-22,447.653,0.375,837.445374,0.000,0.000,0.998,"n8ymQpSyqR","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/VCIAiK5lBS/n8ymQpSyqR.png",5.657
1256836676.038,333.030,30.754,1.22e-22,680.441,0.500,1289.324585,0.000,0.000,0.998,"mVE9RmK2Cn","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Mj9slRtyqS/mVE9RmK2Cn.png",5.657
1262647624.897,411.865,10.069,4.07e-23,484.944,0.098,762.864441,0.000,0.000,0.998,"jrSHgL6KtT","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/LS5aME7FNH/jrSHgL6KtT.png",5.657
1268314829.928,217.741,15.220,5.13e-23,569.572,0.125,1003.787720,0.000,0.000,0.998,"2w3XjXJDLQ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lYMnrXFcjc/2w3XjXJDLQ.png",5.657
1256922343.073,217.741,22.870,7.57e-23,438.761,0.156,819.661316,0.000,0.000,0.998,"dPVMVkJ645","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tSTUNhB7Xq/dPVMVkJ645.png",5.657
1267793572.317,269.285,10.146,3.57e-23,334.982,0.020,462.940186,0.000,0.000,0.998,"FMbJ6mUXLU","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7HVNNIlnGV/FMbJ6mUXLU.png",5.657
1260331515.135,93.079,8.020,3.44e-23,106.521,0.047,103.595322,0.000,0.000,0.998,"FkTVjPMjFe","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/NDpEbqEr4Z/FkTVjPMjFe.png",5.657
1268508053.465,269.285,7.984,2.76e-23,227.027,0.008,286.657654,0.000,0.000,0.998,"HnkBw7D9U6","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kvid8WbC3L/HnkBw7D9U6.png",5.657
1262889145.396,333.030,30.567,1.12e-22,829.847,0.500,1617.873047,0.000,0.000,0.998,"QeVPico662","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9SlUEk1frW/QeVPico662.png",5.657
1264689915.954,269.285,20.894,7.44e-23,677.017,0.250,1296.173096,0.000,0.000,0.998,"yxM0DFdzzP","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JtHNLfoxH8/yxM0DFdzzP.png",5.657
1260782188.045,333.030,10.628,3.94e-23,460.550,0.125,811.652527,0.000,0.000,0.998,"2PSIdGz5gY","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kaGlN5iEkh/2PSIdGz5gY.png",5.657
1260974596.655,217.741,13.283,4.54e-23,550.198,0.063,1042.534790,0.000,0.000,0.998,"AUosCCOU4z","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fAwpomWGOK/AUosCCOU4z.png",5.657
1256996724.152,217.741,25.123,8.35e-23,361.968,0.313,677.149780,0.000,0.000,0.998,"arfjk3sAPm","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hSZdhayKlq/arfjk3sAPm.png",5.657
1256996724.152,217.741,25.123,8.35e-23,361.968,0.313,677.149780,0.000,0.000,0.998,"aXw5nozpXn","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iE9jcFmjIn/aXw5nozpXn.png",5.657
1263206597.923,142.363,8.609,3.11e-23,392.121,0.016,616.844421,0.000,0.000,0.998,"Ks0S4P90bR","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gRTQSjND7H/Ks0S4P90bR.png",5.657
1268617524.765,217.741,21.012,7.13e-23,444.885,0.156,842.982971,0.000,0.000,0.998,"11BQAowVBD","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/oOqixBdzPf/11BQAowVBD.png",5.657
1268799659.280,115.113,9.799,3.65e-23,154.911,0.125,174.467575,0.000,0.000,0.998,"kRKRLqkODR","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qdNEdR0vAF/kRKRLqkODR.png",5.657
1256915498.628,509.363,9.700,4.06e-23,1313.066,0.016,2386.837891,0.000,0.000,0.998,"Qiqkd6bLoP","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tSTUNhB7Xq/Qiqkd6bLoP.png",5.657
1268867011.703,411.865,14.576,6.08e-23,1613.919,0.043,2971.807617,0.000,0.000,0.998,"UD0Bpfcc4s","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/nhPCg6tiHT/UD0Bpfcc4s.png",5.657
1259896256.806,142.363,7.578,2.88e-23,131.737,0.012,128.118515,0.000,0.000,0.998,"LvaUSL4wi0","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ecMtetrKMB/LvaUSL4wi0.png",5.657
1259742092.244,269.285,9.998,3.64e-23,1065.115,0.016,1923.206543,0.000,0.000,0.998,"4LHffpEeE5","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/M9lQL7ko89/4LHffpEeE5.png",5.657
1267510081.503,142.363,8.108,2.82e-23,191.582,0.016,215.767731,0.000,0.000,0.998,"2hivExIzqU","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/n22hn3anO0/2hivExIzqU.png",5.657
1268743825.647,142.363,26.663,9.73e-23,364.737,0.469,671.612122,0.000,0.000,0.998,"0NFfESnJdw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SWD95T7Y7L/0NFfESnJdw.png",5.657
1268743825.647,142.363,26.663,9.73e-23,364.737,0.469,671.612122,0.000,0.000,0.998,"RPWkDhRxzL","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/9PoC2FrHTb/RPWkDhRxzL.png",5.657
1261008947.110,115.113,14.727,5.74e-23,305.350,0.188,522.202942,0.000,0.000,0.998,"kL4FmSIvKU","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8JpW4plmlw/kL4FmSIvKU.png",5.657
1268169824.458,333.030,23.722,8.35e-23,677.017,0.188,1296.173096,0.000,0.000,0.998,"mVlHR8H9ZJ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/z2BHRstHQl/mVlHR8H9ZJ.png",5.657
1259974316.171,115.113,7.810,3.16e-23,131.737,0.023,128.118515,0.000,0.000,0.998,"ocxbUQ1RcC","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/YBGsEgN7gx/ocxbUQ1RcC.png",5.657
1261012033.390,176.063,21.996,7.66e-23,364.737,0.188,671.612122,0.000,0.000,0.998,"cNDH8IEdEJ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8JpW4plmlw/cNDH8IEdEJ.png",5.657
1266340105.888,176.063,9.542,3.28e-23,191.582,0.031,215.767731,0.000,0.000,0.998,"MW8K9XUW6K","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/uQpZhmoqFL/MW8K9XUW6K.png",5.657
1264032904.218,115.113,9.851,3.62e-23,3410.311,0.547,6784.048828,0.000,0.000,0.998,"q7uftfqI5w","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Or4XEa4crK/q7uftfqI5w.png",5.657
1264745718.311,217.741,10.167,3.55e-23,475.037,0.047,782.677612,0.000,0.000,0.998,"EYSwX8o2Ng","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/192pIR6tTI/EYSwX8o2Ng.png",5.657
1266138809.206,269.285,8.415,2.89e-23,467.027,0.012,798.698303,0.000,0.000,0.998,"be34gUlO9M","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Jg2iR6AOrV/be34gUlO9M.png",5.657
1263104743.882,269.285,8.810,3.08e-23,402.027,0.012,597.031250,0.000,0.000,0.998,"8UYG16tkdp","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/UbeO8jKQj7/8UYG16tkdp.png",5.657
1260575886.865,77.754,11.706,1.17e-22,136.131,0.125,223.481537,0.000,0.000,0.998,"Y5VUbUCBlM","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/qiaHlOzCtp/Y5VUbUCBlM.png",5.657
1257470352.279,217.741,41.637,1.53e-22,1264.939,0.500,2483.091797,0.000,0.000,0.998,"L6Zrzx7Sa0","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7lHpUmaSDS/L6Zrzx7Sa0.png",5.657
1263312791.453,269.285,9.579,3.37e-23,475.037,0.016,782.677612,0.000,0.000,0.998,"6QB4GMQvBu","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XJXJCXvJaB/6QB4GMQvBu.png",5.657
1260859012.103,176.063,9.387,3.44e-23,219.017,0.156,302.678375,0.000,0.000,0.998,"09OAI9XNwd","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/6NmjJ5XFnL/09OAI9XNwd.png",5.657
1258748007.515,333.030,9.678,3.70e-23,414.279,0.012,572.527832,0.000,0.000,0.998,"a0hulOZsEI","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/otNcYvedj9/a0hulOZsEI.png",5.657
1257828550.417,115.113,8.420,3.24e-23,212.540,0.031,315.632599,0.000,0.000,0.998,"WL9EgXAjJm","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anHDw4mBQB/WL9EgXAjJm.png",5.657
1257828550.417,115.113,8.420,3.24e-23,212.540,0.031,315.632599,0.000,0.000,0.998,"vOByyvsjIS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/S51NyUNkwa/vOByyvsjIS.png",5.657
1263415430.981,411.865,8.161,3.34e-23,665.300,0.750,1291.492188,0.000,0.000,0.998,"vXTDSFk7ra","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QP9YqdBb4N/vXTDSFk7ra.png",5.657
1268382373.270,333.030,19.951,7.19e-23,1420.837,0.213,2783.812012,0.000,0.000,0.998,"Q65924ok5u","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oISvUJgtlM/Q65924ok5u.png",5.657
